pointid,grid_code,xcoord,ycoord
"2445",11.39330000000,-73.9221973370473,40.7614472398366
"2446",11.14680000000,-73.9186453159052,40.7614447862406
"2447",11.24740000000,-73.9150932950306,40.7614422231275
"2448",11.60160000000,-73.9115412744352,40.7614395504973
"2449",11.71160000000,-73.9079892541307,40.7614367683501
"2450",11.65250000000,-73.9044372341287,40.7614338766859
"2451",11.77950000000,-73.9008852144411,40.7614308755047
"2452",11.53690000000,-73.8973331950794,40.7614277648065
"2453",10.58670000000,-73.8937811760553,40.7614245445913
"2454",10.14590000000,-73.8902291573805,40.7614212148592
"2455",10.45130000000,-73.8866771390667,40.7614177756101
"2456",9.56501000000,-73.8831251211255,40.7614142268441
"2457",9.68893000000,-73.8795731035687,40.7614105685611
"2458",9.86168000000,-73.8760210864079,40.7614068007613
"2459",9.72422000000,-73.8724690696549,40.7614029234446
"2460",9.82841000000,-73.8689170533212,40.7613989366111
"2461",9.97843000000,-73.8653650374185,40.7613948402607
"2462",10.05710000000,-73.8618130219587,40.7613906343935
"2463",10.44510000000,-73.8582610069532,40.7613863190095
"2464",10.95700000000,-73.8547089924139,40.7613818941088
"2465",11.91390000000,-73.8511569783524,40.7613773596913
"2466",12.97000000000,-73.8476049647803,40.761372715757
"2467",15.26390000000,-73.8440529517094,40.7613679623061
"2468",15.76720000000,-73.8405009391513,40.7613630993385
"2469",15.49900000000,-73.8369489271177,40.7613581268542
"2470",15.43470000000,-73.8333969156204,40.7613530448532
"2471",15.29540000000,-73.8298449046708,40.7613478533357
"2472",14.64280000000,-73.8262928942809,40.7613425523016
"2473",14.12510000000,-73.8227408844622,40.7613371417509
"2474",12.00590000000,-73.8191888752264,40.7613316216837
"2475",11.07760000000,-73.8156368665852,40.7613259921
"2476",10.39660000000,-73.8120848585503,40.7613202529998
"2477",10.25590000000,-73.8085328511333,40.7613144043831
"2478",10.18800000000,-73.804980844346,40.7613084462501
"2479",10.15610000000,-73.8014288382,40.7613023786006
"2480",9.99668000000,-73.797876832707,40.7612962014348
"2481",10.04970000000,-73.7943248278787,40.7612899147526
"2482",10.09810000000,-73.7907728237268,40.7612835185542
"2483",10.17010000000,-73.7872208202628,40.7612770128395
"2484",10.50130000000,-73.7836688174987,40.7612703976085
"2485",10.79630000000,-73.7801168154459,40.7612636728613
"2486",10.76740000000,-73.7765648141162,40.7612568385979
"2487",10.50690000000,-73.7730128135212,40.7612498948185
"2488",10.42010000000,-73.7694608136727,40.7612428415229
"2489",10.35640000000,-73.7659088145823,40.7612356787112
"2490",11.08570000000,-73.7623568162618,40.7612284063835
"2491",10.35540000000,-73.7588048187227,40.7612210245398
"2492",10.46220000000,-73.7552528219768,40.7612135331801
"2493",10.09070000000,-73.7517008260357,40.7612059323045
"2494",9.97756000000,-73.7481488309112,40.761198221913
"2495",10.02200000000,-73.7445968366149,40.7611904020057
"2496",10.51030000000,-73.7410448431584,40.7611824725825
"2497",11.12910000000,-73.7374928505535,40.7611744336435
"2498",12.13710000000,-73.7339408588119,40.7611662851889
"2499",14.77710000000,-73.7303888679452,40.7611580272185
"2500",11.89510000000,-73.7268368779651,40.7611496597324
"2501",12.38490000000,-73.7232848888833,40.7611411827308
"2502",11.40830000000,-73.7197329007115,40.7611325962136
"2503",11.28500000000,-73.7161809134613,40.7611239001808
"2504",12.85700000000,-74.0074455924346,40.7587724432609
"2505",16.64990000000,-74.0038937124028,40.7587726180696
"2506",20.69030000000,-74.0003418323582,40.7587726833655
"2507",17.55630000000,-73.9967899523125,40.7587726391486
"2508",18.14430000000,-73.9932380722773,40.7587724854189
"2509",18.74360000000,-73.9896861922644,40.7587722221764
"2510",17.84610000000,-73.9861343122854,40.7587718494211
"2511",15.74650000000,-73.9825824323519,40.758771367153
"2512",13.92580000000,-73.9790305524758,40.7587707753721
"2513",13.24400000000,-73.9754786726686,40.7587700740784
"2514",13.82140000000,-73.971926792942,40.7587692632719
"2515",14.83390000000,-73.9683749133078,40.7587683429526
"2516",16.63500000000,-73.9648230337775,40.7587673131206
"2517",16.61840000000,-73.9612711543629,40.7587661737758
"2518",16.09420000000,-73.9577192750757,40.7587649249182
"2519",14.42370000000,-73.9541673959275,40.7587635665478
"2520",13.16840000000,-73.95061551693,40.7587620986647
"2521",13.49270000000,-73.9470636380948,40.7587605212689
"2522",14.00170000000,-73.9435117594338,40.7587588343603
"2523",14.31250000000,-73.9399598809585,40.7587570379389
"2524",14.12440000000,-73.9364080026806,40.7587551320049
"2525",14.01920000000,-73.9328561246119,40.7587531165581
"2526",13.29470000000,-73.9293042467639,40.7587509915986
"2527",12.29170000000,-73.9257523691484,40.7587487571264
"2528",11.73170000000,-73.922200491777,40.7587464131415
"2529",12.47780000000,-73.9186486146615,40.758743959644
"2530",11.40940000000,-73.9150967378134,40.7587413966338
"2531",11.96110000000,-73.9115448612446,40.7587387241109
"2532",12.04930000000,-73.9079929849666,40.7587359420754
"2533",12.11150000000,-73.9044411089911,40.7587330505274
"2534",12.68870000000,-73.9008892333299,40.7587300494666
"2535",11.43400000000,-73.8973373579946,40.7587269388933
"2536",10.67470000000,-73.8937854829968,40.7587237188074
"2537",10.77090000000,-73.8902336083484,40.758720389209
"2538",9.63497000000,-73.8866817340608,40.758716950098
"2539",9.51188000000,-73.8831298601459,40.7587134014745
"2540",10.30630000000,-73.8795779866152,40.7587097433384
"2541",9.68698000000,-73.8760261134806,40.7587059756899
"2542",9.73190000000,-73.8724742407536,40.7587020985289
"2543",9.76446000000,-73.8689223684459,40.7586981118554
"2544",9.90558000000,-73.8653704965693,40.7586940156695
"2545",10.21180000000,-73.8618186251353,40.7586898099712
"2546",10.42180000000,-73.8582667541558,40.7586854947605
"2547",11.35880000000,-73.8547148836422,40.7586810700374
"2548",11.61270000000,-73.8511630136064,40.758676535802
"2549",12.27510000000,-73.8476111440601,40.7586718920542
"2550",12.75790000000,-73.8440592750148,40.7586671387941
"2551",13.68710000000,-73.8405074064823,40.7586622760217
"2552",14.11730000000,-73.8369555384742,40.7586573037371
"2553",14.60300000000,-73.8334036710023,40.7586522219402
"2554",16.38480000000,-73.8298518040781,40.7586470306311
"2555",14.12840000000,-73.8262999377135,40.7586417298099
"2556",13.14130000000,-73.82274807192,40.7586363194765
"2557",12.00020000000,-73.8191962067094,40.7586307996309
"2558",10.67360000000,-73.8156443420933,40.7586251702732
"2559",10.05160000000,-73.8120924780834,40.7586194314034
"2560",9.96813000000,-73.8085406146914,40.7586135830216
"2561",10.00880000000,-73.8049887519289,40.7586076251278
"2562",10.03250000000,-73.8014368898077,40.7586015577219
"2563",10.98210000000,-73.7978850283394,40.7585953808042
"2564",10.22130000000,-73.7943331675357,40.7585890943744
"2565",10.34060000000,-73.7907813074083,40.7585826984328
"2566",10.36690000000,-73.7872294479689,40.7585761929793
"2567",11.51670000000,-73.783677589229,40.7585695780139
"2568",11.00160000000,-73.7801257312005,40.7585628535368
"2569",11.85200000000,-73.776573873895,40.7585560195478
"2570",10.79150000000,-73.7730220173242,40.7585490760471
"2571",10.36840000000,-73.7694701614997,40.7585420230347
"2572",10.26710000000,-73.7659183064333,40.7585348605107
"2573",10.15200000000,-73.7623664521366,40.758527588475
"2574",10.17420000000,-73.7588145986212,40.7585202069276
"2575",10.10740000000,-73.755262745899,40.7585127158688
"2576",9.99731000000,-73.7517108939814,40.7585051152984
"2577",10.22790000000,-73.7481590428803,40.7584974052164
"2578",10.44880000000,-73.7446071926074,40.7584895856231
"2579",11.19940000000,-73.7410553431742,40.7584816565183
"2580",14.53950000000,-73.7375034945924,40.7584736179021
"2581",12.14940000000,-73.7339516468738,40.7584654697746
"2582",11.68410000000,-73.7303998000301,40.7584572121358
"2583",11.19930000000,-73.7268479540728,40.7584488449858
"2584",10.85800000000,-73.7232961090137,40.7584403683245
"2585",11.25480000000,-73.7197442648645,40.758431782152
"2586",11.36490000000,-73.7161924216368,40.7584230864684
"2587",11.53230000000,-73.7126405793423,40.7584142812737
"2588",11.94770000000,-73.7090887379927,40.758405366568
"2589",12.58450000000,-74.007445290544,40.7560716144545
"2590",13.83340000000,-74.0038935545275,40.7560717892562
"2591",14.88130000000,-74.0003418184982,40.7560718545495
"2592",17.22510000000,-73.9967900824678,40.7560718103344
"2593",19.25390000000,-73.9932383464479,40.7560716566108
"2594",20.05340000000,-73.9896866104502,40.7560713933789
"2595",19.60730000000,-73.9861348744865,40.7560710206385
"2596",17.10120000000,-73.9825831385683,40.7560705383898
"2597",15.49110000000,-73.9790314027075,40.7560699466327
"2598",13.43440000000,-73.9754796669155,40.7560692453671
"2599",13.99900000000,-73.9719279312042,40.7560684345932
"2600",15.25420000000,-73.9683761955852,40.7560675143109
"2601",16.10120000000,-73.9648244600701,40.7560664845202
"2602",15.15540000000,-73.9612727246708,40.7560653452211
"2603",14.18230000000,-73.9577209893987,40.7560640964137
"2604",14.19770000000,-73.9541692542657,40.7560627380979
"2605",14.48960000000,-73.9506175192834,40.7560612702737
"2606",14.95940000000,-73.9470657844634,40.7560596929412
"2607",15.79730000000,-73.9435140498174,40.7560580061003
"2608",16.07730000000,-73.9399623153572,40.7560562097511
"2609",15.13210000000,-73.9364105810944,40.7560543038935
"2610",14.44410000000,-73.9328588470407,40.7560522885277
"2611",13.54820000000,-73.9293071132078,40.7560501636535
"2612",12.78800000000,-73.9257553796073,40.7560479292711
"2613",12.19010000000,-73.9222036462508,40.7560455853803
"2614",11.78890000000,-73.9186519131502,40.7560431319813
"2615",11.91070000000,-73.9151001803171,40.756040569074
"2616",12.11740000000,-73.9115484477631,40.7560378966585
"2617",12.33370000000,-73.9079967155,40.7560351147347
"2618",12.47510000000,-73.9044449835393,40.7560322233027
"2619",12.98190000000,-73.9008932518928,40.7560292223625
"2620",11.86880000000,-73.8973415205722,40.7560261119141
"2621",10.97320000000,-73.8937897895891,40.7560228919575
"2622",10.14770000000,-73.8902380589553,40.7560195624927
"2623",9.89467000000,-73.8866863286823,40.7560161235198
"2624",9.74414000000,-73.8831345987819,40.7560125750388
"2625",10.33020000000,-73.8795828692658,40.7560089170496
"2626",9.62559000000,-73.8760311401456,40.7560051495524
"2627",9.86466000000,-73.872479411433,40.756001272547
"2628",9.85928000000,-73.8689276831397,40.7559972860337
"2629",10.88110000000,-73.8653759552773,40.7559931900122
"2630",10.26860000000,-73.8618242278576,40.7559889844828
"2631",10.22090000000,-73.8582725008922,40.7559846694453
"2632",10.34820000000,-73.8547207743928,40.7559802448999
"2633",10.49280000000,-73.8511690483711,40.7559757108465
"2634",10.68280000000,-73.8476173228387,40.7559710672852
"2635",11.28290000000,-73.8440655978074,40.755966314216
"2636",11.92160000000,-73.8405138732888,40.7559614516388
"2637",12.72890000000,-73.8369621492945,40.7559564795539
"2638",13.41910000000,-73.8334104258364,40.755951397961
"2639",13.70130000000,-73.8298587029259,40.7559462068604
"2640",13.83890000000,-73.8263069805749,40.755940906252
"2641",12.58200000000,-73.822755258795,40.7559354961358
"2642",11.22300000000,-73.8192035375978,40.7559299765118
"2643",10.32980000000,-73.8156518169951,40.7559243473802
"2644",9.94684000000,-73.8121000969986,40.7559186087409
"2645",9.85381000000,-73.8085483776198,40.7559127605939
"2646",9.84531000000,-73.8049966588706,40.7559068029393
"2647",9.83229000000,-73.8014449407625,40.755900735777
"2648",9.87946000000,-73.7978932233072,40.7558945591073
"2649",10.01250000000,-73.7943415065165,40.7558882729299
"2650",10.05120000000,-73.7907897904019,40.7558818772451
"2651",10.15150000000,-73.7872380749752,40.7558753720528
"2652",10.40620000000,-73.7836863602481,40.7558687573531
"2653",10.83780000000,-73.7801346462322,40.7558620331459
"2654",12.05100000000,-73.7765829329392,40.7558551994314
"2655",10.58100000000,-73.7730312203809,40.7558482562095
"2656",10.28390000000,-73.7694795085687,40.7558412034803
"2657",10.90060000000,-73.7659277975145,40.7558340412438
"2658",10.10330000000,-73.76237608723,40.7558267695001
"2659",10.11910000000,-73.7588243777267,40.7558193882492
"2660",10.10950000000,-73.7552726690164,40.7558118974911
"2661",10.20970000000,-73.7517209611107,40.7558042972259
"2662",10.59230000000,-73.7481692540214,40.7557965874535
"2663",11.28320000000,-73.7446175477601,40.7557887681741
"2664",13.26780000000,-73.7410658423384,40.7557808393877
"2665",11.52420000000,-73.7375141377682,40.7557728010943
"2666",11.18800000000,-73.7339624340609,40.755764653294
"2667",10.80870000000,-73.7304107312284,40.7557563959868
"2668",10.70270000000,-73.7268590292823,40.7557480291727
"2669",11.78820000000,-73.7233073282342,40.7557395528517
"2670",11.05170000000,-73.7197556280959,40.755730967024
"2671",11.46890000000,-73.716203928879,40.7557222716896
"2672",11.67190000000,-73.7126522305952,40.7557134668484
"2673",12.12090000000,-73.7091005332562,40.7557045525006
"2674",12.69160000000,-73.7055488368737,40.7556955286462
"2675",12.39490000000,-74.0109965806663,40.7533705002894
"2676",13.35220000000,-74.0074449886779,40.753370784588
"2677",12.14450000000,-74.003893396665,40.7533709593827
"2678",13.44550000000,-74.0003418046393,40.7533710246733
"2679",17.98380000000,-73.9967902126125,40.75337098046
"2680",18.87280000000,-73.9932386205962,40.7533708267426
"2681",20.17750000000,-73.9896870286022,40.7533705635213
"2682",20.18350000000,-73.986135436642,40.7533701907959
"2683",18.15990000000,-73.9825838447275,40.7533697085665
"2684",17.35730000000,-73.9790322528702,40.7533691168331
"2685",14.05020000000,-73.9754806610818,40.7533684155958
"2686",14.51110000000,-73.9719290693741,40.7533676048544
"2687",15.04400000000,-73.9683774777586,40.753366684609
"2688",13.94430000000,-73.9648258862471,40.7533656548597
"2689",13.67480000000,-73.9612742948513,40.7533645156064
"2690",12.25490000000,-73.9577227035828,40.7533632668491
"2691",13.41000000000,-73.9541711124532,40.7533619085878
"2692",14.80180000000,-73.9506195214744,40.7533604408226
"2693",19.88240000000,-73.9470679306579,40.7533588635534
"2694",18.32060000000,-73.9435163400154,40.7533571767802
"2695",18.00740000000,-73.9399647495586,40.7533553805031
"2696",16.92190000000,-73.9364131592992,40.7533534747221
"2697",15.30500000000,-73.9328615692488,40.7533514594372
"2698",14.12970000000,-73.9293099794192,40.7533493346484
"2699",13.16340000000,-73.925758389822,40.7533471003556
"2700",12.40740000000,-73.9222068004689,40.753344756559
"2701",11.92230000000,-73.9186552113716,40.7533423032585
"2702",11.95230000000,-73.9151036225416,40.7533397404541
"2703",12.10740000000,-73.9115520339908,40.7533370681458
"2704",12.19750000000,-73.9080004457308,40.7533342863338
"2705",12.39160000000,-73.9044488577733,40.7533313950179
"2706",12.35480000000,-73.9008972701299,40.7533283941982
"2707",12.85100000000,-73.8973456828123,40.7533252838746
"2708",11.09280000000,-73.8937940958322,40.7533220640473
"2709",10.09400000000,-73.8902425092013,40.7533187347163
"2710",9.90342000000,-73.8866909229313,40.7533152958814
"2711",9.78304000000,-73.8831393370338,40.7533117475429
"2712",9.55972000000,-73.8795877515204,40.7533080897006
"2713",9.59468000000,-73.876036166403,40.7533043223546
"2714",9.84330000000,-73.8724845816931,40.753300445505
"2715",10.00500000000,-73.8689329974025,40.7532964591517
"2716",10.29180000000,-73.8653814135427,40.7532923632947
"2717",10.36060000000,-73.8618298301256,40.7532881579341
"2718",10.14040000000,-73.8582782471627,40.75328384307
"2719",9.98178000000,-73.8547266646658,40.7532794187022
"2720",10.07590000000,-73.8511750826464,40.7532748848309
"2721",10.08930000000,-73.8476235011164,40.753270241456
"2722",10.23370000000,-73.8440719200873,40.7532654885776
"2723",10.83550000000,-73.8405203395709,40.7532606261957
"2724",12.57990000000,-73.8369687595788,40.7532556543104
"2725",11.90200000000,-73.8334171801227,40.7532505729216
"2726",12.11070000000,-73.8298656012143,40.7532453820294
"2727",12.44120000000,-73.8263140228652,40.7532400816338
"2728",11.96430000000,-73.8227624450872,40.7532346717349
"2729",10.71070000000,-73.8192108678918,40.7532291523326
"2730",10.01060000000,-73.8156592912909,40.7532235234269
"2731",9.81604000000,-73.812107715296,40.753217785018
"2732",9.77326000000,-73.8085561399188,40.7532119371059
"2733",9.78011000000,-73.805004565171,40.7532059796905
"2734",9.66328000000,-73.8014529910644,40.7531999127719
"2735",9.67875000000,-73.7979014176105,40.7531937363501
"2736",9.90160000000,-73.794349844821,40.7531874504252
"2737",9.98242000000,-73.7907982727076,40.7531810549972
"2738",9.89831000000,-73.7872467012821,40.7531745500661
"2739",10.08480000000,-73.783695130556,40.753167935632
"2740",10.79200000000,-73.780143560541,40.7531612116948
"2741",12.76770000000,-73.7765919912489,40.7531543782546
"2742",10.49490000000,-73.7730404226912,40.7531474353115
"2743",10.06850000000,-73.7694888548798,40.7531403828655
"2744",9.88431000000,-73.7659372878261,40.7531332209167
"2745",10.12130000000,-73.7623857215421,40.7531259494649
"2746",11.43130000000,-73.7588341560392,40.7531185685104
"2747",10.99090000000,-73.7552825913291,40.7531110780531
"2748",10.99420000000,-73.7517310274237,40.753103478093
"2749",11.40240000000,-73.7481794643344,40.7530957686302
"2750",13.20080000000,-73.7446279020731,40.7530879496648
"2751",11.27610000000,-73.7410763406514,40.7530800211968
"2752",10.75520000000,-73.7375247800809,40.7530719832261
"2753",10.22390000000,-73.7339732203733,40.753063835753
"2754",10.37310000000,-73.7304216615404,40.7530555787773
"2755",10.76710000000,-73.7268701035937,40.7530472122991
"2756",11.36680000000,-73.723318546545,40.7530387363185
"2757",11.19330000000,-73.7197669904059,40.7530301508356
"2758",11.14540000000,-73.7162154351882,40.7530214558503
"2759",11.76770000000,-73.7126638809034,40.7530126513627
"2760",12.07420000000,-73.7091123275633,40.7530037373728
"2761",12.33110000000,-73.7055607751795,40.7529947138808
"2762",15.15730000000,-73.7020092237638,40.7529855808865
"2763",11.51900000000,-74.0109961348328,40.7506696693802
"2764",13.79280000000,-74.0074446868363,40.7506699536675
"2765",13.65410000000,-74.0038932388153,40.7506701284551
"2766",14.24270000000,-74.0003417907815,40.7506701937431
"2767",15.73860000000,-73.9967903427466,40.7506701495316
"2768",17.62530000000,-73.9932388947223,40.7506699958204
"2769",19.39520000000,-73.9896874467202,40.7506697326096
"2770",19.01040000000,-73.986135998752,40.7506693598992
"2771",20.08230000000,-73.9825845508294,40.7506688776891
"2772",17.75510000000,-73.979033102964,40.7506682859795
"2773",15.81430000000,-73.9754816551675,40.7506675847703
"2774",14.92780000000,-73.9719302074517,40.7506667740615
"2775",15.59250000000,-73.9683787598281,40.7506658538531
"2776",13.07730000000,-73.9648273123085,40.7506648241451
"2777",11.71960000000,-73.9612758649045,40.7506636849375
"2778",12.43280000000,-73.9577244176278,40.7506624362303
"2779",13.13350000000,-73.9541729704901,40.7506610780236
"2780",15.31840000000,-73.950621523503,40.7506596103173
"2781",17.86490000000,-73.9470700766783,40.7506580331114
"2782",23.17770000000,-73.9435186300276,40.750656346406
"2783",24.06420000000,-73.9399671835626,40.7506545502011
"2784",19.67840000000,-73.9364157372949,40.7506526444966
"2785",16.97120000000,-73.9328642912362,40.7506506292926
"2786",14.74120000000,-73.9293128453983,40.7506485045891
"2787",13.40560000000,-73.9257613997927,40.750646270386
"2788",12.45180000000,-73.9222099544312,40.7506439266835
"2789",11.68010000000,-73.9186585093254,40.7506414734815
"2790",11.51220000000,-73.915107064487,40.7506389107801
"2791",11.48500000000,-73.9115556199278,40.7506362385791
"2792",11.63360000000,-73.9080041756592,40.7506334568787
"2793",11.78590000000,-73.9044527316931,40.7506305656789
"2794",12.75230000000,-73.9009012880411,40.7506275649797
"2795",12.90020000000,-73.8973498447149,40.7506244547811
"2796",10.95110000000,-73.8937984017261,40.7506212350831
"2797",10.22000000000,-73.8902469590865,40.7506179058857
"2798",10.15940000000,-73.8866955168077,40.750614467189
"2799",9.90765000000,-73.8831440749014,40.7506109189929
"2800",9.64583000000,-73.8795926333792,40.7506072612975
"2801",9.65909000000,-73.8760411922528,40.7506034941028
"2802",9.88658000000,-73.872489751534,40.7505996174088
"2803",10.07230000000,-73.8689383112343,40.7505956312156
"2804",10.28160000000,-73.8653868713656,40.750591535523
"2805",10.54750000000,-73.8618354319393,40.7505873303313
"2806",10.25900000000,-73.8582839929672,40.7505830156404
"2807",9.84103000000,-73.8547325544611,40.7505785914503
"2808",9.99814000000,-73.8511811164325,40.750574057761
"2809",9.62484000000,-73.8476296788931,40.7505694145726
"2810",9.74499000000,-73.8440782418546,40.7505646618851
"2811",10.16620000000,-73.8405268053287,40.7505597996985
"2812",10.83110000000,-73.8369753693271,40.7505548280127
"2813",10.96240000000,-73.8334239338614,40.750549746828
"2814",10.85430000000,-73.8298724989433,40.7505445561442
"2815",11.15910000000,-73.8263210645845,40.7505392559615
"2816",10.73470000000,-73.8227696307967,40.7505338462797
"2817",11.14250000000,-73.8192181975915,40.7505283270991
"2818",9.74728000000,-73.8156667649806,40.7505226984195
"2819",9.50846000000,-73.8121153329757,40.750516960241
"2820",9.43691000000,-73.8085639015884,40.7505111125636
"2821",9.44556000000,-73.8050124708305,40.7505051553874
"2822",9.41504000000,-73.8014610407135,40.7504990887125
"2823",9.41605000000,-73.7979096112493,40.7504929125387
"2824",9.53261000000,-73.7943581824494,40.7504866268662
"2825",9.66422000000,-73.7908067543256,40.750480231695
"2826",9.68003000000,-73.7872553268894,40.7504737270251
"2827",9.74125000000,-73.7837039001527,40.7504671128565
"2828",10.25820000000,-73.780152474127,40.7504603891893
"2829",10.64060000000,-73.776601048824,40.7504535560236
"2830",10.67590000000,-73.7730496242554,40.7504466133593
"2831",10.30800000000,-73.769498200433,40.7504395611965
"2832",10.27160000000,-73.7659467773682,40.7504323995351
"2833",10.75600000000,-73.762395355073,40.7504251283754
"2834",11.50640000000,-73.7588439335588,40.7504177477172
"2835",12.70730000000,-73.7552925128374,40.7504102575607
"2836",13.26800000000,-73.7517410929204,40.7504026579058
"2837",11.89920000000,-73.7481896738196,40.7503949487526
"2838",11.00120000000,-73.7446382555466,40.7503871301011
"2839",11.02970000000,-73.741086838113,40.7503792019514
"2840",10.24940000000,-73.7375354215306,40.7503711643036
"2841",10.17640000000,-73.7339840058111,40.7503630171575
"2842",10.21810000000,-73.730432590966,40.7503547605134
"2843",10.80080000000,-73.7268811770072,40.7503463943712
"2844",10.80160000000,-73.7233297639461,40.750337918731
"2845",11.11210000000,-73.7197783517946,40.7503293335927
"2846",11.05300000000,-73.7162269405643,40.7503206389566
"2847",11.32520000000,-73.7126755302669,40.7503118348225
"2848",11.51710000000,-73.709124120914,40.7503029211906
"2849",12.13050000000,-73.7055727125174,40.7502938980608
"2850",11.19250000000,-73.7020213050886,40.7502847654333
"2851",11.58630000000,-74.0109956890354,40.747968837423
"2852",14.96860000000,-74.0074443850191,40.7479691216988
"2853",16.26790000000,-74.0038930809784,40.7479692964794
"2854",17.28480000000,-74.0003417769249,40.7479693617648
"2855",16.14140000000,-73.9967904728703,40.747969317555
"2856",17.02000000000,-73.9932391688262,40.74796916385
"2857",18.03680000000,-73.9896878648043,40.7479689006498
"2858",18.97480000000,-73.9861365608164,40.7479685279543
"2859",20.00510000000,-73.982585256874,40.7479680457637
"2860",17.35740000000,-73.9790339529888,40.7479674540778
"2861",15.95540000000,-73.9754826491726,40.7479667528967
"2862",14.35840000000,-73.971931345437,40.7479659422205
"2863",16.06160000000,-73.9683800417936,40.747965022049
"2864",13.17790000000,-73.9648287382542,40.7479639923824
"2865",13.08470000000,-73.9577261315339,40.7479616045635
"2866",14.71390000000,-73.9541748283763,40.7479602464113
"2867",16.77690000000,-73.9506235253694,40.747958778764
"2868",21.52670000000,-73.9470722225248,40.7479572016214
"2869",22.21530000000,-73.9435209198541,40.7479555149838
"2870",25.22610000000,-73.9399696173692,40.7479537188509
"2871",24.59440000000,-73.9364183150815,40.747951813223
"2872",18.90890000000,-73.9328670130029,40.7479497980999
"2873",16.11630000000,-73.9293157111449,40.7479476734817
"2874",14.38900000000,-73.9257644095193,40.7479454393683
"2875",13.13290000000,-73.9222131081377,40.7479430957599
"2876",12.10540000000,-73.9186618070119,40.7479406426564
"2877",11.60280000000,-73.9151105061534,40.7479380800579
"2878",11.44130000000,-73.9115592055739,40.7479354079642
"2879",11.41800000000,-73.9080079052852,40.7479326263756
"2880",11.47120000000,-73.9044566052988,40.7479297352918
"2881",11.54260000000,-73.9009053056266,40.7479267347131
"2882",11.57810000000,-73.89735400628,40.7479236246394
"2883",11.19210000000,-73.8938027072709,40.7479204050706
"2884",10.55850000000,-73.8902514086109,40.7479170760069
"2885",10.22320000000,-73.8867001103116,40.7479136374483
"2886",11.00360000000,-73.8831488123848,40.7479100893947
"2887",9.88628000000,-73.8795975148421,40.7479064318462
"2888",9.83470000000,-73.8760462176952,40.7479026648028
"2889",9.91921000000,-73.8724949209557,40.7478987882644
"2890",10.90590000000,-73.8689436246354,40.7478948022312
"2891",10.33010000000,-73.8653923287458,40.7478907067032
"2892",10.47200000000,-73.8618410332988,40.7478865016803
"2893",10.18610000000,-73.8582897383059,40.7478821871627
"2894",9.76227000000,-73.8547384437788,40.7478777631502
"2895",9.53468000000,-73.8511871497293,40.747873229643
"2896",9.47462000000,-73.8476358561689,40.747868586641
"2897",9.46295000000,-73.8440845631093,40.7478638341443
"2898",10.16030000000,-73.8405332705623,40.7478589721529
"2899",10.82660000000,-73.8369819785395,40.7478540006668
"2900",11.79120000000,-73.8334306870525,40.7478489196861
"2901",10.55340000000,-73.8298793961131,40.7478437292108
"2902",10.41470000000,-73.8263281057329,40.7478384292409
"2903",10.01180000000,-73.8227768159235,40.7478330197763
"2904",9.63762000000,-73.8192255266968,40.7478275008173
"2905",9.56471000000,-73.8156742380643,40.7478218723637
"2906",9.28608000000,-73.8121229500376,40.7478161344156
"2907",9.25861000000,-73.8085716626286,40.7478102869731
"2908",9.29388000000,-73.8050203758489,40.7478043300361
"2909",9.31183000000,-73.80146908971,40.7477982636047
"2910",9.32114000000,-73.7979178042238,40.747792087679
"2911",9.37651000000,-73.7943665194018,40.7477858022588
"2912",9.50245000000,-73.7908152352558,40.7477794073444
"2913",9.52865000000,-73.7872639517974,40.7477729029357
"2914",9.68359000000,-73.7837126690383,40.7477662890328
"2915",10.09740000000,-73.7801613869902,40.7477595656356
"2916",10.78140000000,-73.7766101056647,40.7477527327442
"2917",12.17000000000,-73.7730588250736,40.7477457903587
"2918",11.00050000000,-73.7695075452284,40.747738738479
"2919",11.13630000000,-73.7659562661409,40.7477315771053
"2920",12.63740000000,-73.7624049878227,40.7477243062375
"2921",12.42460000000,-73.7588537102856,40.7477169258757
"2922",11.62580000000,-73.7553024335411,40.7477094360199
"2923",11.18880000000,-73.751751157601,40.7477018366701
"2924",10.71180000000,-73.7481998824769,40.7476941278265
"2925",10.30020000000,-73.7446486081805,40.747686309489
"2926",10.03470000000,-73.7410973347235,40.7476783816577
"2927",10.63260000000,-73.7375460621176,40.7476703443325
"2928",10.29960000000,-73.7339947903744,40.7476621975137
"2929",10.41140000000,-73.7304435195055,40.7476539412011
"2930",10.28290000000,-73.7268922495227,40.7476455753948
"2931",10.45110000000,-73.7233409804377,40.7476371000949
"2932",10.71880000000,-73.7197897122621,40.7476285153014
"2933",10.78110000000,-73.7162384450076,40.7476198210143
"2934",11.50350000000,-73.7126871786859,40.7476110172338
"2935",10.77030000000,-73.7091359133086,40.7476021039598
"2936",10.50100000000,-73.7055846488873,40.7475930811923
"2937",10.56010000000,-73.7020333854339,40.7475839489315
"2938",11.63710000000,-74.0109952432741,40.7452680044235
"2939",14.10760000000,-74.0074440832265,40.745268288688
"2940",14.75250000000,-74.0038929231543,40.7452684634616
"2941",16.14210000000,-74.0003417630694,40.7452685287443
"2942",16.68960000000,-73.9967906029834,40.7452684845363
"2943",16.87970000000,-73.9932394429078,40.7452683308375
"2944",17.87770000000,-73.9896882828546,40.7452680676478
"2945",18.71940000000,-73.9861371228352,40.7452676949673
"2946",19.52960000000,-73.9825859628614,40.7452672127961
